transaction_amount,transaction_card_type,transaction_ecommerce_website_name,transaction_country_name,transaction_datetime,transaction_id,transaction_city_name,transaction_product_name
250.78,MasterCard,www.snapdeal.com,France,2019-05-17 22:17:01,580,Paris,Desktop Computer
72.49,Visa,www.snapdeal.com,India,2019-05-17 00:59:58,581,Kolkata,LAN Cable
221.57,Maestro,www.flipkart.com,United States,2019-05-17 22:31:35,582,New York City,Wrist Band
111.19,Maestro,www.flipkart.com,India,2019-05-17 03:17:57,583,Bangalore,Wrist Watch
369.43,Maestro,www.flipkart.com,India,2019-05-17 07:23:36,584,Pune,External Hard Drive
205.08,MasterCard,www.snapdeal.com,India,2019-05-17 18:21:37,585,Kolkata,TV
478.8,Visa,www.snapdeal.com,India,2019-05-17 11:11:00,586,Hyderabad,Text Books
206.73,MasterCard,www.amazon.com,India,2019-05-17 06:21:26,587,Chennai,Mobile Phone
402.88,MasterCard,www.amazon.com,India,2019-05-17 06:23:31,588,Bangalore,Desktop Computer
32.51,MasterCard,www.flipkart.com,India,2019-05-17 19:00:13,589,Hyderabad,HDMI Cable
420.94,Visa,www.flipkart.com,India,2019-05-17 00:52:07,590,Bangalore,Wrist Watch
169.05,Visa,www.snapdeal.com,France,2019-05-17 04:16:19,591,Paris,Wrist Watch
179.58,Maestro,www.amazon.com,India,2019-05-17 00:20:53,592,Hyderabad,External Hard Drive
217.98,Maestro,www.amazon.com,India,2019-05-17 22:08:09,593,Hyderabad,LAN Cable
276.79,Visa,www.amazon.com,India,2019-05-17 14:02:42,594,Hyderabad,LAN Cable
40.27,Visa,www.flipkart.com,Italy,2019-05-17 16:18:50,595,Rome,Mobile Phone
154.27,Maestro,www.amazon.com,United Kingdom,2019-05-17 21:37:50,596,London,TV Stand
95.52,Visa,www.ebay.com,India,2019-05-17 07:17:03,597,Bangalore,Laptop
469.38,Maestro,www.amazon.com,Inida,2019-05-17 04:32:55,598,New Delhi,Laptop
391.75,Visa,www.snapdeal.com,Israel,2019-05-17 19:53:15,599,Jerusalem,Pen Drive
179.33,Maestro,www.ebay.com,France,2019-05-17 09:22:45,600,Paris,Text Books
498.42,MasterCard,www.flipkart.com,Inida,2019-05-17 08:34:24,601,New Delhi,Wrist Band
458.8,MasterCard,www.amazon.com,India,2019-05-17 16:03:28,602,Bangalore,Wrist Watch
65.08,Maestro,www.flipkart.com,India,2019-05-17 19:28:14,603,Hyderabad,Laptop
150.88,Maestro,www.amazon.com,France,2019-05-17 21:13:48,604,Paris,TV
366.86,MasterCard,www.amazon.com,Singapore,2019-05-17 03:41:59,605,Singapore,HDMI Cable
391.38,Visa,www.flipkart.com,India,2019-05-17 04:52:38,606,Bangalore,Desktop Computer
237.77,Visa,www.amazon.com,United Kingdom,2019-05-17 14:12:40,607,London,Laptop
351.19,MasterCard,www.snapdeal.com,India,2019-05-17 23:51:53,608,Pune,External Hard Drive
317.44,MasterCard,www.flipkart.com,India,2019-05-17 12:59:17,609,Pune,TV
314.01,Visa,www.amazon.com,Singapore,2019-05-17 15:40:32,610,Singapore,Pen Drive
167.33,MasterCard,www.amazon.com,United States,2019-05-17 03:10:49,611,New York City,LAN Cable
391.85,Maestro,www.snapdeal.com,France,2019-05-17 07:18:32,612,Paris,Wrist Watch
293.17,Maestro,www.amazon.com,France,2019-05-17 21:27:50,613,Paris,Text Books
422.25,Maestro,www.snapdeal.com,Singapore,2019-05-17 05:39:52,614,Singapore,Desktop Computer
228.76,MasterCard,www.flipkart.com,India,2019-05-17 06:41:37,615,Bangalore,TV
124.61,Maestro,www.amazon.com,India,2019-05-17 22:51:30,616,Hyderabad,HDMI Cable
148.61,Visa,www.snapdeal.com,India,2019-05-17 11:07:45,617,Mumbai,Pen Drive
346.78,MasterCard,www.amazon.com,United Kingdom,2019-05-17 12:39:28,618,London,Wrist Band
306.11,MasterCard,www.flipkart.com,Israel,2019-05-17 10:06:58,619,Jerusalem,Wrist Band
246.8,MasterCard,www.amazon.com,Israel,2019-05-17 10:09:01,620,Jerusalem,External Hard Drive
374.92,MasterCard,www.snapdeal.com,United States,2019-05-17 20:35:05,621,New York City,HDMI Cable
237.89,MasterCard,www.amazon.com,France,2019-05-17 09:28:17,622,Paris,Wrist Band
351.16,Visa,www.flipkart.com,Israel,2019-05-17 19:00:27,623,Jerusalem,Wrist Watch
124.6,MasterCard,www.flipkart.com,Singapore,2019-05-17 11:55:12,624,Singapore,TV Stand
259.64,MasterCard,www.snapdeal.com,Singapore,2019-05-17 15:12:41,625,Singapore,HDMI Cable
72.17,Visa,www.ebay.com,Italy,2019-05-17 20:01:36,626,Rome,Text Books
182.19,Maestro,www.amazon.com,United States,2019-05-17 03:12:08,627,New York City,Wrist Band
34.12,Maestro,www.ebay.com,India,2019-05-17 09:19:24,628,Mumbai,External Hard Drive
413.17,MasterCard,www.ebay.com,India,2019-05-17 09:17:05,629,Chennai,Text Books
303.14,Maestro,www.snapdeal.com,India,2019-05-17 01:00:01,630,Pune,External Hard Drive
180.86,Maestro,www.amazon.com,India,2019-05-17 13:41:03,631,Pune,HDMI Cable
493.51,MasterCard,www.ebay.com,India,2019-05-17 13:45:24,632,Chennai,Text Books
528.38,Visa,www.amazon.com,United Kingdom,2019-05-17 21:32:47,633,London,Wrist Watch
420.73,Maestro,www.flipkart.com,Israel,2019-05-17 01:43:23,634,Jerusalem,HDMI Cable
335.92,Visa,www.flipkart.com,Singapore,2019-05-17 02:37:55,635,Singapore,Wrist Watch
39.57,Maestro,www.snapdeal.com,United States,2019-05-17 01:14:59,636,New York City,Desktop Computer
387.5,Maestro,www.ebay.com,United Kingdom,2019-05-17 18:46:07,637,London,Pen Drive
41.54,MasterCard,www.snapdeal.com,Singapore,2019-05-17 00:25:33,638,Singapore,External Hard Drive
140.61,Maestro,www.flipkart.com,India,2019-05-17 19:11:48,639,Kolkata,Pen Drive
266.03,Maestro,www.snapdeal.com,India,2019-05-17 02:46:55,640,Pune,Wrist Band
118.64,Visa,www.flipkart.com,India,2019-05-17 00:18:17,641,Hyderabad,External Hard Drive
38.02,Visa,www.snapdeal.com,India,2019-05-17 05:36:09,642,Bangalore,Laptop
195.41,MasterCard,www.snapdeal.com,India,2019-05-17 20:55:33,643,Hyderabad,Pen Drive
93.93,MasterCard,www.ebay.com,India,2019-05-17 04:23:26,644,Mumbai,Laptop
113.93,Maestro,www.amazon.com,Singapore,2019-05-17 22:54:57,645,Singapore,Wrist Band
202.22,Maestro,www.ebay.com,Italy,2019-05-17 23:49:15,646,Rome,External Hard Drive
333.15,MasterCard,www.ebay.com,India,2019-05-17 17:46:23,647,Bangalore,Desktop Computer
426.82,Maestro,www.flipkart.com,India,2019-05-17 13:17:16,648,Hyderabad,Wrist Band
384.05,Visa,www.snapdeal.com,Israel,2019-05-17 17:32:06,649,Jerusalem,Desktop Computer
411.24,Maestro,www.snapdeal.com,India,2019-05-17 17:10:03,650,Hyderabad,Laptop
286.2,Maestro,www.flipkart.com,Thailand,2019-05-17 23:20:55,651,Bangkok,Wrist Watch
241.5,MasterCard,www.amazon.com,India,2019-05-17 10:58:00,652,Pune,Pen Drive
246.41,Maestro,www.amazon.com,Thailand,2019-05-17 00:28:24,653,Bangkok,Mobile Phone
61.87,MasterCard,www.snapdeal.com,United Kingdom,2019-05-17 16:51:17,654,London,Wrist Band
351.82,MasterCard,www.ebay.com,United Kingdom,2019-05-17 05:02:21,655,London,Text Books
287.34,MasterCard,www.ebay.com,India,2019-05-17 07:59:29,656,Hyderabad,Mobile Phone
427.28,Maestro,www.snapdeal.com,Singapore,2019-05-17 02:55:54,657,Singapore,HDMI Cable
113.65,Maestro,www.flipkart.com,Israel,2019-05-17 12:57:16,658,Jerusalem,HDMI Cable
461.77,Maestro,www.snapdeal.com,India,2019-05-17 06:28:09,659,Hyderabad,Laptop
527.41,Maestro,www.ebay.com,India,2019-05-17 18:24:52,660,Mumbai,Wrist Watch
134.23,Visa,www.flipkart.com,United States,2019-05-17 10:46:50,661,New York City,TV Stand
151.44,MasterCard,www.flipkart.com,United States,2019-05-17 20:00:07,662,New York City,Laptop
219.82,MasterCard,www.snapdeal.com,India,2019-05-17 07:21:42,663,Kolkata,External Hard Drive
97.73,Visa,www.snapdeal.com,Thailand,2019-05-17 04:52:58,664,Bangkok,HDMI Cable
150.66,Maestro,www.ebay.com,Israel,2019-05-17 03:02:16,665,Jerusalem,Wrist Watch
138.52,MasterCard,www.snapdeal.com,Israel,2019-05-17 18:11:23,666,Jerusalem,HDMI Cable
210.87,MasterCard,www.amazon.com,United States,2019-05-17 01:52:25,667,New York City,LAN Cable
476.56,Visa,www.amazon.com,India,2019-05-17 17:11:45,668,Chennai,Laptop
536.49,Maestro,www.amazon.com,Thailand,2019-05-17 23:33:22,669,Bangkok,Wrist Watch
256.62,MasterCard,www.flipkart.com,Italy,2019-05-17 10:14:24,670,Rome,LAN Cable
118.47,Visa,www.ebay.com,United States,2019-05-17 01:20:00,671,New York City,Laptop
323.81,Maestro,www.flipkart.com,United States,2019-05-17 23:12:20,672,New York City,LAN Cable
551.52,MasterCard,www.ebay.com,India,2019-05-17 13:09:03,673,Mumbai,LAN Cable
306.03,Maestro,www.snapdeal.com,Singapore,2019-05-17 15:40:35,674,Singapore,Wrist Watch
450.67,Visa,www.flipkart.com,United States,2019-05-17 18:18:19,675,New York City,Laptop
542.22,Visa,www.ebay.com,Inida,2019-05-17 11:48:54,676,New Delhi,LAN Cable
13.1,Visa,www.ebay.com,Thailand,2019-05-17 08:27:02,677,Bangkok,Wrist Watch
260.25,Maestro,www.flipkart.com,United States,2019-05-17 02:20:51,678,New York City,HDMI Cable
164.84,MasterCard,www.flipkart.com,India,2019-05-17 22:49:16,679,Pune,Wrist Band
466.2,Visa,www.flipkart.com,India,2019-05-17 03:10:04,680,Mumbai,TV
65.7,MasterCard,www.ebay.com,Israel,2019-05-17 01:41:45,681,Jerusalem,HDMI Cable
332.95,Maestro,www.snapdeal.com,United Kingdom,2019-05-17 04:07:19,682,London,HDMI Cable
518.61,MasterCard,www.snapdeal.com,India,2019-05-17 15:27:42,683,Kolkata,Mobile Phone
53.12,Maestro,www.ebay.com,France,2019-05-17 22:42:38,684,Paris,Text Books
205.28,Visa,www.flipkart.com,Inida,2019-05-17 15:23:28,685,New Delhi,Laptop
327.12,Visa,www.amazon.com,India,2019-05-17 16:32:43,686,Chennai,TV Stand
266.3,Visa,www.amazon.com,Inida,2019-05-17 01:48:45,687,New Delhi,Pen Drive
29.71,MasterCard,www.ebay.com,India,2019-05-17 09:35:50,688,Bangalore,External Hard Drive
166.92,Maestro,www.snapdeal.com,India,2019-05-17 13:58:30,689,Kolkata,LAN Cable
250.09,Maestro,www.amazon.com,Israel,2019-05-17 17:16:25,690,Jerusalem,Pen Drive
471.29,MasterCard,www.amazon.com,United States,2019-05-17 06:39:37,691,New York City,Desktop Computer
517.72,MasterCard,www.amazon.com,United Kingdom,2019-05-17 02:11:25,692,London,Desktop Computer
436.61,Maestro,www.flipkart.com,Thailand,2019-05-17 15:57:48,693,Bangkok,Mobile Phone
17.36,Visa,www.ebay.com,India,2019-05-17 05:33:48,694,Hyderabad,External Hard Drive
25.27,Visa,www.amazon.com,Inida,2019-05-17 09:39:34,695,New Delhi,Wrist Band
226.09,MasterCard,www.flipkart.com,India,2019-05-17 01:30:39,696,Hyderabad,Pen Drive
189.27,MasterCard,www.flipkart.com,India,2019-05-17 13:57:10,697,Hyderabad,Text Books
422.83,MasterCard,www.amazon.com,United States,2019-05-17 04:00:14,698,New York City,TV
523.91,MasterCard,www.amazon.com,India,2019-05-17 02:37:03,699,Mumbai,External Hard Drive
342.15,Maestro,www.amazon.com,Israel,2019-05-17 09:40:32,700,Jerusalem,Laptop
483.19,Maestro,www.ebay.com,Israel,2019-05-17 02:04:06,701,Jerusalem,Wrist Band
68.04,Maestro,www.amazon.com,France,2019-05-17 21:17:50,702,Paris,Laptop
91.42,Visa,www.snapdeal.com,India,2019-05-17 20:21:31,703,Kolkata,TV Stand
48.78,Visa,www.flipkart.com,India,2019-05-17 07:02:47,704,Bangalore,External Hard Drive
46.19,Visa,www.ebay.com,India,2019-05-17 05:17:48,705,Mumbai,Text Books
148.65,Visa,www.amazon.com,Inida,2019-05-17 23:01:07,706,New Delhi,Text Books
439.45,Maestro,www.flipkart.com,Italy,2019-05-17 08:24:47,707,Rome,Wrist Watch
323.38,Maestro,www.amazon.com,United Kingdom,2019-05-17 05:03:46,708,London,Desktop Computer
388.42,Visa,www.ebay.com,Italy,2019-05-17 21:54:01,709,Rome,Pen Drive
415.37,Visa,www.ebay.com,Thailand,2019-05-17 06:10:16,710,Bangkok,Desktop Computer
540.41,Visa,www.amazon.com,United States,2019-05-17 05:49:11,711,New York City,LAN Cable
285.38,Visa,www.flipkart.com,India,2019-05-17 20:19:04,712,Bangalore,Text Books
9.08,MasterCard,www.flipkart.com,Singapore,2019-05-17 10:56:17,713,Singapore,Mobile Phone
485.56,MasterCard,www.flipkart.com,India,2019-05-17 15:28:51,714,Bangalore,HDMI Cable
130.73,MasterCard,www.amazon.com,Israel,2019-05-17 19:48:43,715,Jerusalem,TV Stand
369.07,MasterCard,www.snapdeal.com,Inida,2019-05-17 23:29:00,716,New Delhi,Pen Drive
310.51,MasterCard,www.snapdeal.com,United Kingdom,2019-05-17 01:03:45,717,London,Desktop Computer
339.09,Maestro,www.flipkart.com,India,2019-05-17 16:28:40,718,Mumbai,Laptop
554.96,Maestro,www.snapdeal.com,India,2019-05-17 12:33:02,719,Mumbai,LAN Cable
436.49,Visa,www.ebay.com,Italy,2019-05-17 14:59:35,720,Rome,Wrist Band
517.53,MasterCard,www.amazon.com,India,2019-05-17 15:32:50,721,Mumbai,Desktop Computer
254.42,Visa,www.snapdeal.com,India,2019-05-17 02:55:03,722,Chennai,Laptop
18.04,MasterCard,www.ebay.com,India,2019-05-17 06:42:06,723,Chennai,LAN Cable
38.03,MasterCard,www.amazon.com,India,2019-05-17 20:05:37,724,Mumbai,Wrist Watch
268.22,Visa,www.snapdeal.com,Singapore,2019-05-17 17:33:57,725,Singapore,Wrist Band
192.76,Visa,www.ebay.com,Singapore,2019-05-17 16:30:03,726,Singapore,Wrist Watch
262.7,Visa,www.amazon.com,United Kingdom,2019-05-17 14:44:38,727,London,Text Books
299.91,Maestro,www.snapdeal.com,Israel,2019-05-17 00:04:45,728,Jerusalem,Wrist Watch
95.9,Visa,www.snapdeal.com,United States,2019-05-17 03:39:57,729,New York City,Desktop Computer
199.13,Visa,www.ebay.com,India,2019-05-17 15:33:33,730,Chennai,Mobile Phone
526.24,Visa,www.snapdeal.com,United Kingdom,2019-05-17 16:26:22,731,London,External Hard Drive
374.79,Maestro,www.amazon.com,Israel,2019-05-17 13:36:18,732,Jerusalem,LAN Cable
24.28,Visa,www.amazon.com,India,2019-05-17 15:43:10,733,Hyderabad,LAN Cable
80.47,Visa,www.snapdeal.com,Italy,2019-05-17 21:06:05,734,Rome,Wrist Watch
72.62,Visa,www.flipkart.com,Thailand,2019-05-17 21:21:57,735,Bangkok,TV Stand
541.85,Maestro,www.ebay.com,India,2019-05-17 09:11:13,736,Chennai,External Hard Drive
458.67,MasterCard,www.flipkart.com,India,2019-05-17 10:36:51,737,Hyderabad,TV
245.07,Maestro,www.snapdeal.com,India,2019-05-17 18:09:48,738,Hyderabad,Desktop Computer
151.78,Maestro,www.ebay.com,India,2019-05-17 11:26:45,739,Bangalore,Pen Drive
20.87,Maestro,www.amazon.com,Israel,2019-05-17 02:44:01,740,Jerusalem,HDMI Cable
544.37,MasterCard,www.amazon.com,Inida,2019-05-17 22:02:56,741,New Delhi,TV Stand
36.95,Maestro,www.ebay.com,France,2019-05-17 04:31:31,742,Paris,Pen Drive
475.72,Visa,www.amazon.com,India,2019-05-17 02:21:48,743,Kolkata,Text Books
436.15,Visa,www.amazon.com,Israel,2019-05-17 19:09:01,744,Jerusalem,HDMI Cable
286.79,MasterCard,www.flipkart.com,India,2019-05-17 19:57:28,745,Kolkata,Laptop
309.99,MasterCard,www.amazon.com,India,2019-05-17 11:09:53,746,Kolkata,TV
332.96,Visa,www.flipkart.com,India,2019-05-17 15:02:26,747,Chennai,TV
394.99,Maestro,www.ebay.com,India,2019-05-17 11:32:35,748,Kolkata,HDMI Cable
429.17,Visa,www.flipkart.com,India,2019-05-17 08:26:19,749,Pune,HDMI Cable
521.59,Maestro,www.flipkart.com,India,2019-05-17 22:47:29,750,Chennai,Wrist Band
501.93,Visa,www.snapdeal.com,India,2019-05-17 00:03:16,751,Chennai,Pen Drive
214.71,MasterCard,www.ebay.com,India,2019-05-17 21:29:49,752,Bangalore,Wrist Watch
101.43,MasterCard,www.ebay.com,Israel,2019-05-17 12:34:40,753,Jerusalem,LAN Cable
508.95,Maestro,www.amazon.com,France,2019-05-17 06:05:59,754,Paris,Pen Drive
290.64,MasterCard,www.snapdeal.com,India,2019-05-17 11:52:08,755,Mumbai,TV Stand
46.8,MasterCard,www.snapdeal.com,United States,2019-05-17 06:02:26,756,New York City,TV Stand
12.41,Maestro,www.snapdeal.com,United Kingdom,2019-05-17 06:16:52,757,London,Desktop Computer
136.84,MasterCard,www.amazon.com,India,2019-05-17 07:21:16,758,Chennai,TV
433.04,MasterCard,www.snapdeal.com,India,2019-05-17 04:47:40,759,Mumbai,Wrist Watch
292.74,Maestro,www.flipkart.com,France,2019-05-17 17:31:22,760,Paris,TV
119.28,Maestro,www.ebay.com,India,2019-05-17 11:11:43,761,Bangalore,HDMI Cable
134.97,Maestro,www.snapdeal.com,Italy,2019-05-17 06:46:14,762,Rome,TV Stand
133.98,Visa,www.amazon.com,United Kingdom,2019-05-17 22:25:23,763,London,Wrist Watch
117.35,Maestro,www.amazon.com,France,2019-05-17 13:02:50,764,Paris,Mobile Phone
236.22,Maestro,www.flipkart.com,India,2019-05-17 08:56:07,765,Hyderabad,Wrist Band
16.07,Visa,www.ebay.com,Italy,2019-05-17 16:05:14,766,Rome,Pen Drive
441.8,Maestro,www.snapdeal.com,Israel,2019-05-17 00:05:31,767,Jerusalem,Desktop Computer
358.62,Visa,www.snapdeal.com,United Kingdom,2019-05-17 21:34:54,768,London,Laptop
42.08,Maestro,www.amazon.com,France,2019-05-17 21:43:54,769,Paris,LAN Cable
347.02,Visa,www.snapdeal.com,India,2019-05-17 18:43:55,770,Chennai,HDMI Cable
16.61,Maestro,www.snapdeal.com,Israel,2019-05-17 09:51:50,771,Jerusalem,Text Books
335.02,Visa,www.amazon.com,Singapore,2019-05-17 05:14:33,772,Singapore,Wrist Band
116.43,MasterCard,www.snapdeal.com,Italy,2019-05-17 16:16:45,773,Rome,Mobile Phone
85.14,Maestro,www.snapdeal.com,India,2019-05-17 16:47:15,774,Chennai,Desktop Computer
177.23,Maestro,www.amazon.com,Singapore,2019-05-17 03:50:22,775,Singapore,HDMI Cable
493.5,Maestro,www.ebay.com,India,2019-05-17 02:10:39,776,Mumbai,Wrist Band
156.64,Maestro,www.ebay.com,India,2019-05-17 17:04:49,777,Mumbai,Wrist Band
250.55,MasterCard,www.flipkart.com,United Kingdom,2019-05-17 06:57:30,778,London,HDMI Cable
379.03,Visa,www.ebay.com,Inida,2019-05-17 02:08:20,779,New Delhi,Mobile Phone
161.53,Visa,www.flipkart.com,India,2019-05-17 03:36:04,780,Bangalore,HDMI Cable
363.48,Maestro,www.flipkart.com,Italy,2019-05-17 00:05:14,781,Rome,Text Books
32.81,Visa,www.ebay.com,India,2019-05-17 10:22:01,782,Bangalore,External Hard Drive
207.84,Maestro,www.flipkart.com,France,2019-05-17 07:33:47,783,Paris,Wrist Watch
210.48,Maestro,www.amazon.com,India,2019-05-17 15:02:48,784,Mumbai,Laptop
134.51,Visa,www.snapdeal.com,United Kingdom,2019-05-17 12:27:22,785,London,Pen Drive
501.78,MasterCard,www.flipkart.com,India,2019-05-17 23:34:55,786,Kolkata,Mobile Phone
234.42,MasterCard,www.amazon.com,Inida,2019-05-17 21:40:05,787,New Delhi,TV
515.02,Visa,www.ebay.com,Inida,2019-05-17 02:12:38,788,New Delhi,Laptop
98.29,MasterCard,www.ebay.com,Israel,2019-05-17 17:28:48,789,Jerusalem,Pen Drive
478.29,Maestro,www.flipkart.com,United States,2019-05-17 21:02:07,790,New York City,Text Books
139.66,Visa,www.amazon.com,United States,2019-05-17 02:15:21,791,New York City,Desktop Computer
226.64,Maestro,www.flipkart.com,India,2019-05-17 07:08:37,792,Pune,Laptop
537.9,Visa,www.flipkart.com,India,2019-05-17 12:57:23,793,Hyderabad,Wrist Watch
35.49,Visa,www.amazon.com,Singapore,2019-05-17 08:38:34,794,Singapore,External Hard Drive
147.46,MasterCard,www.amazon.com,Italy,2019-05-17 21:11:42,795,Rome,TV Stand
397.88,Visa,www.amazon.com,India,2019-05-17 04:58:06,796,Pune,Laptop
32.11,Visa,www.amazon.com,Singapore,2019-05-17 16:05:33,797,Singapore,Pen Drive
251.73,Maestro,www.snapdeal.com,Singapore,2019-05-17 08:13:05,798,Singapore,LAN Cable
487.41,MasterCard,www.flipkart.com,United Kingdom,2019-05-17 09:12:51,799,London,LAN Cable
257.46,Visa,www.snapdeal.com,United States,2019-05-17 15:27:59,800,New York City,Wrist Watch
431.14,Maestro,www.amazon.com,France,2019-05-17 13:19:32,801,Paris,Text Books
106.54,Maestro,www.flipkart.com,India,2019-05-17 14:47:46,802,Bangalore,HDMI Cable
549.28,Maestro,www.amazon.com,Singapore,2019-05-17 22:48:12,803,Singapore,Text Books
133.37,Maestro,www.amazon.com,India,2019-05-17 21:36:38,804,Bangalore,Desktop Computer
412.94,Visa,www.snapdeal.com,Singapore,2019-05-17 01:33:23,805,Singapore,External Hard Drive
206.74,MasterCard,www.flipkart.com,Inida,2019-05-17 22:14:40,806,New Delhi,Text Books
220.68,Maestro,www.flipkart.com,India,2019-05-17 12:07:35,807,Hyderabad,External Hard Drive
447.41,Visa,www.snapdeal.com,Inida,2019-05-17 10:12:29,808,New Delhi,Desktop Computer
130.65,MasterCard,www.amazon.com,United States,2019-05-17 21:19:50,809,New York City,External Hard Drive
342.89,Visa,www.amazon.com,India,2019-05-17 00:53:59,810,Hyderabad,Wrist Watch
400.52,MasterCard,www.ebay.com,India,2019-05-17 08:08:29,811,Hyderabad,Wrist Band
113.74,Visa,www.snapdeal.com,Thailand,2019-05-17 02:26:15,812,Bangkok,TV
56.47,MasterCard,www.amazon.com,Thailand,2019-05-17 23:13:51,813,Bangkok,Laptop
282.53,Visa,www.amazon.com,Singapore,2019-05-17 05:09:54,814,Singapore,LAN Cable
213.25,Maestro,www.snapdeal.com,Thailand,2019-05-17 22:08:40,815,Bangkok,TV Stand
138.04,MasterCard,www.snapdeal.com,Thailand,2019-05-17 23:25:48,816,Bangkok,Desktop Computer
246.45,MasterCard,www.amazon.com,Thailand,2019-05-17 02:14:16,817,Bangkok,TV
152.38,Maestro,www.amazon.com,United States,2019-05-17 06:24:53,818,New York City,Mobile Phone
441.36,Maestro,www.amazon.com,India,2019-05-17 17:23:46,819,Kolkata,TV
494.58,MasterCard,www.ebay.com,India,2019-05-17 11:43:33,820,Pune,TV
169.71,Visa,www.ebay.com,Italy,2019-05-17 20:56:52,821,Rome,Laptop
257.75,Visa,www.ebay.com,Israel,2019-05-17 21:00:03,822,Jerusalem,External Hard Drive
108.28,Maestro,www.ebay.com,India,2019-05-17 07:44:34,823,Chennai,Text Books
397.37,Visa,www.snapdeal.com,Thailand,2019-05-17 00:53:33,824,Bangkok,Mobile Phone
519.05,Maestro,www.amazon.com,United States,2019-05-17 23:26:45,825,New York City,Laptop
89.09,MasterCard,www.ebay.com,France,2019-05-17 12:50:11,826,Paris,Text Books
135.4,Visa,www.amazon.com,India,2019-05-17 08:24:33,827,Mumbai,Mobile Phone
91.16,Visa,www.flipkart.com,India,2019-05-17 19:10:04,828,Mumbai,HDMI Cable
526.74,Visa,www.ebay.com,Italy,2019-05-17 14:30:37,829,Rome,External Hard Drive
227.49,Maestro,www.amazon.com,Singapore,2019-05-17 03:53:43,830,Singapore,Mobile Phone
425.24,MasterCard,www.snapdeal.com,India,2019-05-17 09:03:21,831,Chennai,HDMI Cable
373.45,MasterCard,www.amazon.com,Inida,2019-05-17 02:59:07,832,New Delhi,TV Stand
216.41,Maestro,www.flipkart.com,United States,2019-05-17 21:41:35,833,New York City,Text Books
434.23,MasterCard,www.ebay.com,United States,2019-05-17 18:41:38,834,New York City,TV
250.9,Maestro,www.snapdeal.com,India,2019-05-17 13:59:14,835,Chennai,Wrist Watch
148.4,MasterCard,www.ebay.com,Thailand,2019-05-17 13:20:00,836,Bangkok,Desktop Computer
214.94,Visa,www.snapdeal.com,India,2019-05-17 22:57:20,837,Hyderabad,Pen Drive
393.33,MasterCard,www.ebay.com,Israel,2019-05-17 05:11:23,838,Jerusalem,Wrist Band
138.91,Maestro,www.flipkart.com,Israel,2019-05-17 10:50:44,839,Jerusalem,Pen Drive
273.41,Visa,www.ebay.com,Inida,2019-05-17 00:25:16,840,New Delhi,Wrist Band
356.29,MasterCard,www.ebay.com,United States,2019-05-17 01:39:03,841,New York City,LAN Cable
7.85,MasterCard,www.snapdeal.com,Italy,2019-05-17 10:17:05,842,Rome,Pen Drive
308.68,Maestro,www.flipkart.com,United Kingdom,2019-05-17 19:22:51,843,London,Wrist Band
206.78,MasterCard,www.amazon.com,India,2019-05-17 23:59:13,844,Hyderabad,TV
271.71,Visa,www.snapdeal.com,India,2019-05-17 12:19:20,845,Kolkata,External Hard Drive
532.81,Visa,www.flipkart.com,India,2019-05-17 16:03:36,846,Kolkata,Desktop Computer
361.39,Maestro,www.amazon.com,India,2019-05-17 06:39:38,847,Pune,External Hard Drive
530.19,Maestro,www.flipkart.com,United Kingdom,2019-05-17 05:44:53,848,London,LAN Cable
332.99,Maestro,www.ebay.com,India,2019-05-17 19:32:58,849,Pune,Wrist Band
545.16,Maestro,www.flipkart.com,France,2019-05-17 01:56:56,850,Paris,Wrist Watch
209.54,Visa,www.ebay.com,United States,2019-05-17 15:34:13,851,New York City,Desktop Computer
470.56,Visa,www.amazon.com,Italy,2019-05-17 12:30:03,852,Rome,Wrist Watch
437.99,MasterCard,www.amazon.com,Italy,2019-05-17 09:41:41,853,Rome,LAN Cable
108.07,Maestro,www.amazon.com,United Kingdom,2019-05-17 00:48:20,854,London,TV
398.72,MasterCard,www.snapdeal.com,India,2019-05-17 05:07:09,855,Bangalore,External Hard Drive
378.79,Maestro,www.ebay.com,Singapore,2019-05-17 01:25:26,856,Singapore,Laptop
482.5,MasterCard,www.amazon.com,India,2019-05-17 17:03:24,857,Chennai,Text Books
206.68,Visa,www.flipkart.com,India,2019-05-17 10:55:24,858,Chennai,Mobile Phone
489.49,Visa,www.amazon.com,India,2019-05-17 17:45:04,859,Chennai,TV Stand
36.19,MasterCard,www.flipkart.com,United States,2019-05-17 18:23:45,860,New York City,External Hard Drive
518.16,MasterCard,www.flipkart.com,India,2019-05-17 18:54:35,861,Chennai,TV Stand
516.78,Visa,www.ebay.com,Singapore,2019-05-17 10:48:53,862,Singapore,Laptop
191.09,Maestro,www.snapdeal.com,India,2019-05-17 00:43:04,863,Kolkata,TV
370.07,Visa,www.snapdeal.com,Inida,2019-05-17 04:24:17,864,New Delhi,Desktop Computer
462.88,Visa,www.snapdeal.com,United Kingdom,2019-05-17 13:27:03,865,London,Wrist Watch
400.75,Visa,www.amazon.com,Singapore,2019-05-17 01:02:57,866,Singapore,Mobile Phone
247.99,MasterCard,www.amazon.com,United States,2019-05-17 13:01:34,867,New York City,Wrist Watch
277.74,Visa,www.snapdeal.com,India,2019-05-17 04:19:59,868,Chennai,External Hard Drive
30.85,Visa,www.ebay.com,India,2019-05-17 19:29:26,869,Kolkata,Mobile Phone
